Date,Product Name,Units Sold,Revenue,Inventory Level,Category,Region
2023-01-24,Yoga Mat,6,199.3,133,Health,South
2023-01-24,Protein Powder,7,270.7,295,Health,Central
2023-01-24,Office Desk,7,2660.74,41,Furniture,West
2023-01-24,Running Shoes,4,450.17,140,Apparel,West
2023-01-24,Coffee Table,7,1141.37,51,Furniture,South
2023-01-24,Coffee Table,4,755.07,46,Furniture,Central
2023-01-24,Running Shoes,3,364.05,148,Apparel,West
2023-01-24,Designer Jeans,5,422.38,197,Apparel,North
2023-01-24,Multivitamins,0,0.0,388,Health,South
2023-01-24,Multivitamins,1,25.67,404,Health,Central
2023-01-24,Coffee Table,2,333.25,47,Furniture,Central
2023-01-24,Office Desk,5,1764.44,39,Furniture,East
2023-01-24,Laptop Pro,4,4418.41,71,Electronics,Central
2023-01-24,Running Shoes,3,373.53,153,Apparel,South
2023-01-24,Wireless Earbuds,3,432.09,201,Electronics,Central
2023-01-24,Office Desk,4,1458.4,59,Furniture,West
2023-01-25,Designer Jeans,4,368.71,211,Apparel,West
2023-01-25,Running Shoes,1,128.92,150,Apparel,North
2023-01-25,Office Desk,3,1080.99,57,Furniture,East
2023-01-25,Laptop Pro,5,5478.75,68,Electronics,East
2023-01-25,SmartPhone X,4,3117.97,125,Electronics,North
2023-01-25,Designer Jeans,5,445.13,198,Apparel,South
2023-01-25,Multivitamins,1,27.49,396,Health,North
2023-01-25,Winter Jacket,6,950.67,93,Apparel,West
2023-01-25,Winter Jacket,15,2556.44,97,Apparel,Central
2023-01-25,Yoga Mat,3,112.14,121,Health,North
2023-01-25,Ergonomic Chair,3,773.18,84,Furniture,East
2023-01-25,Coffee Table,2,392.46,40,Furniture,South
2023-01-25,Protein Powder,6,236.75,303,Health,Central
2023-01-25,Running Shoes,4,493.3,141,Apparel,East
2023-01-25,Office Desk,2,668.39,40,Furniture,South
2023-01-26,Multivitamins,0,0.0,385,Health,North
2023-01-26,Wireless Earbuds,1,141.39,201,Electronics,East
2023-01-26,Coffee Table,7,1314.16,46,Furniture,North
2023-01-26,Wireless Earbuds,6,838.66,209,Electronics,Central
2023-01-26,Laptop Pro,0,0.0,75,Electronics,West
2023-01-26,Ergonomic Chair,1,263.05,60,Furniture,South
2023-01-26,Yoga Mat,4,151.53,132,Health,West
2023-01-26,Laptop Pro,2,2249.02,82,Electronics,East
2023-01-26,Designer Jeans,7,567.16,191,Apparel,South
2023-01-26,Laptop Pro,0,0.0,87,Electronics,West
2023-01-26,Wireless Earbuds,3,455.26,200,Electronics,North
2023-01-26,Yoga Mat,7,228.38,128,Health,West
2023-01-26,Yoga Mat,4,135.13,108,Health,Central
2023-01-26,Yoga Mat,6,207.2,119,Health,North
2023-01-26,Designer Jeans,0,0.0,202,Apparel,Central
2023-01-26,Office Desk,1,348.6,43,Furniture,South
2023-01-26,SmartPhone X,7,6003.34,112,Electronics,South
2023-01-26,Designer Jeans,7,571.99,206,Apparel,East
2023-01-26,SmartPhone X,2,1473.58,123,Electronics,South
2023-01-26,Office Desk,7,2484.74,52,Furniture,North
2023-01-26,Protein Powder,4,163.78,301,Health,Central
2023-01-26,Laptop Pro,0,0.0,85,Electronics,Central
2023-01-26,Winter Jacket,0,0.0,87,Apparel,East
2023-01-26,SmartPhone X,7,5432.7,107,Electronics,South
2023-01-26,Running Shoes,3,349.76,142,Apparel,West
2023-01-27,Running Shoes,4,486.48,149,Apparel,East
2023-01-27,Protein Powder,1,42.57,291,Health,West
2023-01-27,Yoga Mat,5,180.96,114,Health,West
2023-01-27,Laptop Pro,2,2590.19,76,Electronics,East
2023-01-27,Yoga Mat,4,143.26,115,Health,South
2023-01-27,Multivitamins,1,27.18,387,Health,East
2023-01-27,Wireless Earbuds,1,153.76,204,Electronics,Central
2023-01-27,Office Desk,5,1806.29,53,Furniture,North
2023-01-27,Ergonomic Chair,3,764.62,79,Furniture,Central
2023-01-27,Protein Powder,2,72.65,309,Health,Central
2023-01-27,Designer Jeans,1,82.09,207,Apparel,South
2023-01-27,Ergonomic Chair,7,1880.12,83,Furniture,West
2023-01-27,Winter Jacket,6,1051.37,90,Apparel,East
2023-01-27,Running Shoes,6,773.54,156,Apparel,East
2023-01-27,Coffee Table,5,817.86,40,Furniture,Central
2023-01-27,Winter Jacket,3,434.0,105,Apparel,West
2023-01-28,SmartPhone X,4,3517.65,114,Electronics,East
2023-01-28,Multivitamins,2,45.82,397,Health,East
2023-01-28,Winter Jacket,6,906.35,108,Apparel,South
2023-01-28,Yoga Mat,0,0.0,122,Health,North
2023-01-28,Multivitamins,4,104.54,407,Health,South
2023-01-28,Multivitamins,6,147.76,382,Health,West
2023-01-28,Winter Jacket,9,1441.4,104,Apparel,Central
2023-01-28,Protein Powder,0,0.0,290,Health,East
2023-01-28,Protein Powder,3,108.71,283,Health,Central
2023-01-28,Office Desk,3,1128.42,39,Furniture,South
2023-01-28,Winter Jacket,9,1417.46,96,Apparel,North
2023-01-28,Coffee Table,2,366.65,49,Furniture,West
2023-01-28,Designer Jeans,2,184.43,191,Apparel,East
2023-01-28,Yoga Mat,4,146.53,108,Health,East
2023-01-28,Designer Jeans,6,529.77,213,Apparel,North
2023-01-29,Winter Jacket,3,449.37,91,Apparel,South
2023-01-29,Yoga Mat,4,139.78,135,Health,North
2023-01-29,Winter Jacket,12,2062.37,101,Apparel,North
2023-01-29,Protein Powder,6,243.81,301,Health,South
2023-01-29,Laptop Pro,1,1102.86,83,Electronics,Central
2023-01-29,Multivitamins,7,191.43,380,Health,West
2023-01-29,Laptop Pro,2,2475.23,67,Electronics,East
2023-01-29,SmartPhone X,6,4894.77,109,Electronics,North
2023-01-29,Laptop Pro,5,5944.55,77,Electronics,South
2023-01-29,Laptop Pro,2,2372.17,82,Electronics,Central
2023-01-29,Laptop Pro,7,8283.89,86,Electronics,West
2023-01-29,Wireless Earbuds,6,921.09,184,Electronics,West
2023-01-29,Protein Powder,7,261.35,301,Health,West
2023-01-29,Coffee Table,7,1286.6,42,Furniture,East
2023-01-29,Wireless Earbuds,4,604.02,200,Electronics,West
2023-01-29,SmartPhone X,0,0.0,129,Electronics,Central
2023-01-30,SmartPhone X,4,3011.74,134,Electronics,West
2023-01-30,Yoga Mat,3,100.16,107,Health,North
2023-01-30,Coffee Table,7,1267.85,47,Furniture,West
2023-01-30,Multivitamins,0,0.0,384,Health,East
2023-01-30,Ergonomic Chair,4,1086.78,62,Furniture,West
2023-01-30,Winter Jacket,0,0.0,100,Apparel,East
2023-01-30,Multivitamins,3,82.3,402,Health,South
2023-01-30,Running Shoes,1,115.76,163,Apparel,Central
2023-01-30,Multivitamins,7,177.8,402,Health,East
2023-01-30,Protein Powder,1,38.74,286,Health,Central
2023-01-30,Wireless Earbuds,3,416.32,213,Electronics,East
2023-01-30,SmartPhone X,3,2498.25,115,Electronics,North
2023-01-30,Ergonomic Chair,5,1165.6,78,Furniture,South
2023-01-30,Yoga Mat,0,0.0,134,Health,North
2023-01-30,Wireless Earbuds,4,644.18,205,Electronics,Central
2023-01-30,Office Desk,1,361.31,60,Furniture,South
2023-01-30,SmartPhone X,1,759.06,131,Electronics,North
2023-01-30,Multivitamins,6,160.94,395,Health,Central
2023-01-30,Coffee Table,6,1143.83,31,Furniture,North
2023-01-30,Running Shoes,0,0.0,150,Apparel,South
2023-01-30,Office Desk,4,1446.75,46,Furniture,Central
2023-01-30,Protein Powder,1,44.0,286,Health,North
2023-01-30,Laptop Pro,7,9015.62,91,Electronics,East
2023-01-30,Designer Jeans,7,578.4,192,Apparel,East
2023-01-30,Ergonomic Chair,3,772.58,63,Furniture,North
2023-01-30,Yoga Mat,3,108.52,111,Health,North
2023-01-31,Laptop Pro,1,1290.69,89,Electronics,Central
2023-01-31,Designer Jeans,2,193.28,184,Apparel,South
2023-01-31,Office Desk,6,2014.69,44,Furniture,West
2023-01-31,Coffee Table,7,1216.75,28,Furniture,South
2023-01-31,Yoga Mat,5,177.22,124,Health,South
2023-01-31,Yoga Mat,7,249.73,122,Health,East
2023-01-31,Protein Powder,2,75.64,306,Health,Central
2023-01-31,Ergonomic Chair,2,466.84,71,Furniture,East
2023-01-31,Yoga Mat,1,34.74,108,Health,South
2023-01-31,Protein Powder,4,171.63,296,Health,North
2023-01-31,Office Desk,1,348.54,58,Furniture,Central
2023-01-31,Running Shoes,7,819.87,136,Apparel,North
2023-01-31,Wireless Earbuds,4,569.53,187,Electronics,East
2023-01-31,Multivitamins,5,132.82,395,Health,East
2023-01-31,Office Desk,4,1314.82,60,Furniture,South
2023-01-31,Running Shoes,4,518.21,159,Apparel,West
2023-02-01,Yoga Mat,2,63.84,126,Health,East
2023-02-01,Multivitamins,4,93.89,391,Health,North
2023-02-01,Laptop Pro,3,3424.88,86,Electronics,East
2023-02-01,Yoga Mat,2,71.13,115,Health,South
2023-02-01,Designer Jeans,3,281.75,185,Apparel,West
2023-02-01,Ergonomic Chair,0,0.0,82,Furniture,North
2023-02-01,Protein Powder,7,281.26,287,Health,North
2023-02-01,Yoga Mat,5,175.88,112,Health,North
2023-02-01,Designer Jeans,6,571.69,212,Apparel,South
2023-02-01,Designer Jeans,6,590.0,187,Apparel,Central
2023-02-01,Multivitamins,4,106.12,378,Health,South
2023-02-01,Ergonomic Chair,6,1507.95,71,Furniture,North
2023-02-01,Yoga Mat,5,179.83,126,Health,East
2023-02-01,Coffee Table,4,733.47,53,Furniture,West
2023-02-01,Laptop Pro,7,8646.3,90,Electronics,East
2023-02-01,Wireless Earbuds,7,1121.37,191,Electronics,Central
2023-02-01,Yoga Mat,6,203.84,131,Health,Central
2023-02-01,Protein Powder,4,153.67,304,Health,East
2023-02-02,Winter Jacket,9,1418.04,95,Apparel,East
2023-02-02,Laptop Pro,7,7720.5,70,Electronics,West
2023-02-02,Protein Powder,0,0.0,284,Health,Central
2023-02-02,Office Desk,0,0.0,39,Furniture,Central
2023-02-02,Office Desk,0,0.0,54,Furniture,South
2023-02-02,Wireless Earbuds,4,542.84,197,Electronics,Central
2023-02-02,Coffee Table,2,367.71,38,Furniture,North
2023-02-02,Multivitamins,7,171.18,405,Health,East
2023-02-02,Office Desk,7,2448.42,39,Furniture,West
2023-02-02,SmartPhone X,2,1631.06,123,Electronics,East
2023-02-02,Yoga Mat,2,69.2,134,Health,East
2023-02-02,Coffee Table,5,940.41,38,Furniture,South
2023-02-02,Designer Jeans,5,435.7,196,Apparel,East
2023-02-02,Winter Jacket,6,979.82,91,Apparel,North
2023-02-02,Running Shoes,5,632.71,138,Apparel,West
2023-02-02,Ergonomic Chair,6,1543.59,60,Furniture,Central
2023-02-02,SmartPhone X,2,1568.38,106,Electronics,East
2023-02-03,Coffee Table,4,699.12,31,Furniture,Central
2023-02-03,Running Shoes,0,0.0,162,Apparel,South
2023-02-03,Wireless Earbuds,4,548.39,203,Electronics,East
2023-02-03,Coffee Table,6,1162.1,45,Furniture,West
2023-02-03,Designer Jeans,2,181.19,211,Apparel,East
2023-02-03,Laptop Pro,2,2251.36,68,Electronics,West
2023-02-03,SmartPhone X,5,3902.78,111,Electronics,Central
2023-02-03,SmartPhone X,0,0.0,128,Electronics,Central
2023-02-03,Protein Powder,3,109.44,291,Health,West
2023-02-03,Protein Powder,3,131.08,308,Health,East
2023-02-03,Laptop Pro,7,7846.4,76,Electronics,West
2023-02-03,Running Shoes,7,894.06,146,Apparel,East
2023-02-03,Office Desk,0,0.0,45,Furniture,South
2023-02-03,Protein Powder,3,119.4,309,Health,Central
2023-02-03,Running Shoes,5,587.92,142,Apparel,Central
2023-02-03,Protein Powder,4,175.76,287,Health,East
2023-02-03,Wireless Earbuds,6,907.19,207,Electronics,East
2023-02-03,Wireless Earbuds,4,551.15,204,Electronics,Central
2023-02-03,Ergonomic Chair,1,264.4,57,Furniture,East
2023-02-03,Running Shoes,4,511.3,140,Apparel,Central
2023-02-03,Winter Jacket,9,1500.12,99,Apparel,Central
2023-02-03,Designer Jeans,3,259.37,200,Apparel,East
2023-02-03,Wireless Earbuds,1,146.43,184,Electronics,West
2023-02-03,Winter Jacket,21,3396.16,96,Apparel,South
2023-02-03,Wireless Earbuds,2,293.82,205,Electronics,West
2023-02-04,Ergonomic Chair,3,806.0,62,Furniture,East
2023-02-04,Coffee Table,2,380.61,42,Furniture,South
2023-02-04,Winter Jacket,12,1945.56,105,Apparel,East
2023-02-04,Designer Jeans,0,0.0,200,Apparel,West
2023-02-04,Designer Jeans,2,186.27,192,Apparel,Central
2023-02-04,Coffee Table,4,668.34,34,Furniture,South
2023-02-04,Winter Jacket,9,1531.8,100,Apparel,South
2023-02-04,Coffee Table,4,651.3,54,Furniture,East
2023-02-04,Protein Powder,1,37.79,293,Health,East
2023-02-04,Protein Powder,3,121.75,289,Health,South
2023-02-04,Running Shoes,7,852.63,163,Apparel,West
2023-02-04,Laptop Pro,4,4621.18,80,Electronics,North
2023-02-04,Wireless Earbuds,0,0.0,204,Electronics,East
2023-02-04,Wireless Earbuds,3,450.23,191,Electronics,North
2023-02-04,Protein Powder,4,148.68,300,Health,North
2023-02-04,Coffee Table,1,164.45,29,Furniture,East
2023-02-04,Laptop Pro,3,3337.32,70,Electronics,North
2023-02-04,Running Shoes,3,355.64,162,Apparel,Central
2023-02-04,Laptop Pro,4,4320.32,77,Electronics,Central
2023-02-05,Protein Powder,5,186.08,298,Health,West
2023-02-05,Running Shoes,4,506.95,144,Apparel,Central
2023-02-05,Coffee Table,7,1148.66,38,Furniture,East
2023-02-05,Running Shoes,1,109.39,158,Apparel,West
2023-02-05,Coffee Table,7,1242.44,36,Furniture,East
2023-02-05,Designer Jeans,2,164.69,210,Apparel,South
2023-02-05,Ergonomic Chair,2,467.78,72,Furniture,South
2023-02-05,Wireless Earbuds,0,0.0,189,Electronics,North
2023-02-05,SmartPhone X,6,5101.41,112,Electronics,North
2023-02-05,Office Desk,3,981.49,41,Furniture,South
2023-02-05,Multivitamins,4,98.52,380,Health,North
2023-02-06,Coffee Table,2,350.48,55,Furniture,West
2023-02-06,Yoga Mat,4,149.17,109,Health,Central
2023-02-06,Protein Powder,4,174.84,301,Health,Central
2023-02-06,Designer Jeans,1,83.41,203,Apparel,North
2023-02-06,Ergonomic Chair,4,1058.07,77,Furniture,Central
2023-02-06,Coffee Table,5,834.68,34,Furniture,North
2023-02-06,Running Shoes,4,452.66,154,Apparel,North
2023-02-06,Wireless Earbuds,1,153.88,203,Electronics,Central
2023-02-06,Running Shoes,1,109.55,137,Apparel,North
2023-02-06,Ergonomic Chair,0,0.0,84,Furniture,West
2023-02-06,Protein Powder,4,171.02,301,Health,Central
2023-02-06,Laptop Pro,4,4788.71,70,Electronics,East
2023-02-06,Multivitamins,1,24.12,403,Health,North
2023-02-06,Yoga Mat,1,34.83,113,Health,South
2023-02-06,Designer Jeans,3,289.42,192,Apparel,West
2023-02-06,Protein Powder,4,174.6,295,Health,East
2023-02-06,Multivitamins,7,161.08,399,Health,South
2023-02-06,Protein Powder,7,304.8,280,Health,Central
2023-02-07,Yoga Mat,0,0.0,130,Health,Central
2023-02-07,Laptop Pro,6,7144.53,77,Electronics,North
2023-02-07,Coffee Table,5,928.68,54,Furniture,Central
2023-02-07,Coffee Table,4,739.68,42,Furniture,Central
2023-02-07,Winter Jacket,0,0.0,109,Apparel,West
2023-02-07,Designer Jeans,2,165.8,194,Apparel,Central
2023-02-07,Wireless Earbuds,0,0.0,190,Electronics,North
2023-02-07,Coffee Table,6,990.32,38,Furniture,North
2023-02-07,Ergonomic Chair,0,0.0,80,Furniture,East
2023-02-07,Multivitamins,2,45.12,380,Health,West
2023-02-07,Designer Jeans,3,282.83,208,Apparel,East
2023-02-07,Protein Powder,3,116.39,293,Health,Central
2023-02-07,Winter Jacket,6,990.98,113,Apparel,South
2023-02-07,SmartPhone X,2,1495.71,109,Electronics,South
2023-02-07,Designer Jeans,4,371.54,190,Apparel,Central
2023-02-07,Laptop Pro,4,4399.31,82,Electronics,West
2023-02-07,Laptop Pro,0,0.0,74,Electronics,Central
2023-02-07,Coffee Table,7,1379.95,42,Furniture,South
2023-02-07,Laptop Pro,1,1082.5,70,Electronics,West
2023-02-07,Protein Powder,3,126.59,287,Health,Central
2023-02-07,Yoga Mat,7,246.48,134,Health,North
2023-02-07,Office Desk,1,337.56,41,Furniture,West
2023-02-07,Multivitamins,6,138.42,388,Health,West
2023-02-07,Laptop Pro,4,5203.49,82,Electronics,Central
2023-02-07,Designer Jeans,1,83.31,197,Apparel,South
2023-02-07,Protein Powder,0,0.0,301,Health,West
2023-02-08,Wireless Earbuds,7,1023.96,195,Electronics,South
2023-02-08,Office Desk,7,2285.21,57,Furniture,Central
2023-02-08,Ergonomic Chair,3,693.23,75,Furniture,North
2023-02-08,Running Shoes,0,0.0,136,Apparel,Central
2023-02-08,Ergonomic Chair,5,1344.82,68,Furniture,South
2023-02-08,Protein Powder,7,282.46,299,Health,Central
2023-02-08,Ergonomic Chair,4,1095.68,70,Furniture,South
2023-02-08,Coffee Table,6,1092.49,50,Furniture,West
2023-02-08,Coffee Table,4,756.46,52,Furniture,West
2023-02-08,Coffee Table,4,725.7,40,Furniture,Central
2023-02-08,SmartPhone X,1,737.27,125,Electronics,South
2023-02-08,Protein Powder,3,127.63,293,Health,West
2023-02-08,Laptop Pro,2,2232.32,78,Electronics,East
2023-02-08,Ergonomic Chair,4,1008.45,85,Furniture,Central
2023-02-08,Laptop Pro,0,0.0,88,Electronics,East
2023-02-08,Multivitamins,2,46.52,404,Health,West
2023-02-08,Designer Jeans,5,456.95,206,Apparel,East
2023-02-08,Ergonomic Chair,4,932.01,66,Furniture,East
2023-02-08,Laptop Pro,6,6835.22,71,Electronics,North
2023-02-08,Office Desk,2,768.85,45,Furniture,North
2023-02-08,SmartPhone X,2,1568.48,114,Electronics,Central
2023-02-08,Running Shoes,1,112.9,143,Apparel,East
2023-02-08,SmartPhone X,4,3349.17,111,Electronics,South
2023-02-09,Multivitamins,1,24.28,387,Health,West
2023-02-09,Ergonomic Chair,7,1768.98,78,Furniture,Central
2023-02-09,SmartPhone X,4,3412.92,118,Electronics,West
2023-02-09,Laptop Pro,7,9169.56,91,Electronics,Central
2023-02-09,Ergonomic Chair,3,724.04,75,Furniture,West
2023-02-09,Office Desk,5,1739.61,56,Furniture,West
2023-02-09,Ergonomic Chair,4,924.94,71,Furniture,North
2023-02-09,Laptop Pro,3,3759.89,90,Electronics,South
2023-02-09,Multivitamins,4,101.86,379,Health,Central
2023-02-09,SmartPhone X,4,3144.08,112,Electronics,West
2023-02-09,Wireless Earbuds,5,675.48,187,Electronics,Central
2023-02-09,Yoga Mat,3,98.31,117,Health,Central
2023-02-09,Protein Powder,3,117.66,285,Health,Central
2023-02-09,Winter Jacket,9,1442.91,88,Apparel,West
2023-02-09,Running Shoes,6,663.0,159,Apparel,South
2023-02-09,SmartPhone X,5,4162.35,128,Electronics,West
2023-02-09,Running Shoes,6,745.41,151,Apparel,Central
2023-02-09,Winter Jacket,6,915.81,113,Apparel,Central
2023-02-09,Laptop Pro,2,2399.16,80,Electronics,North
2023-02-09,Office Desk,2,638.2,50,Furniture,North
2023-02-09,Protein Powder,4,150.71,282,Health,East
2023-02-09,Yoga Mat,2,69.16,108,Health,North
2023-02-09,Laptop Pro,5,6282.61,67,Electronics,Central
2023-02-09,Winter Jacket,3,467.66,102,Apparel,West
2023-02-09,Winter Jacket,21,3651.05,98,Apparel,South
2023-02-10,Multivitamins,0,0.0,393,Health,West
2023-02-10,Ergonomic Chair,4,1098.23,84,Furniture,West
2023-02-10,Multivitamins,5,126.8,389,Health,East
2023-02-10,Coffee Table,4,674.56,56,Furniture,South
2023-02-10,Laptop Pro,1,1119.67,76,Electronics,South
2023-02-10,Laptop Pro,0,0.0,87,Electronics,East
2023-02-10,Designer Jeans,4,361.3,194,Apparel,North
2023-02-10,Office Desk,2,761.7,47,Furniture,South
2023-02-10,Office Desk,2,690.15,56,Furniture,North
2023-02-10,Wireless Earbuds,4,641.03,186,Electronics,East
2023-02-10,Coffee Table,3,572.69,37,Furniture,Central
2023-02-10,Running Shoes,4,499.78,159,Apparel,East
2023-02-10,Ergonomic Chair,3,682.48,63,Furniture,North
2023-02-10,Yoga Mat,1,37.87,128,Health,West
2023-02-10,Multivitamins,7,157.75,382,Health,South
2023-02-11,Ergonomic Chair,7,1837.98,80,Furniture,West
2023-02-11,Ergonomic Chair,7,1909.82,86,Furniture,West
2023-02-11,Laptop Pro,6,6562.16,95,Electronics,East
2023-02-11,Wireless Earbuds,4,571.4,184,Electronics,West
2023-02-11,Protein Powder,5,216.25,301,Health,South
2023-02-11,Laptop Pro,4,4731.73,90,Electronics,Central
2023-02-11,Ergonomic Chair,4,913.07,69,Furniture,South
2023-02-11,Office Desk,3,952.06,57,Furniture,West
2023-02-11,Running Shoes,1,129.75,158,Apparel,East
2023-02-11,Winter Jacket,12,1932.45,86,Apparel,Central
2023-02-11,Running Shoes,5,550.37,148,Apparel,South
2023-02-11,Office Desk,1,366.27,48,Furniture,Central
2023-02-11,SmartPhone X,3,2221.43,120,Electronics,North
2023-02-11,Office Desk,5,1712.71,63,Furniture,East
2023-02-11,Ergonomic Chair,6,1428.05,81,Furniture,East
2023-02-12,Designer Jeans,4,342.47,184,Apparel,West
2023-02-12,Running Shoes,5,563.77,157,Apparel,West
2023-02-12,Wireless Earbuds,0,0.0,206,Electronics,West
2023-02-12,Office Desk,4,1430.39,62,Furniture,West
2023-02-12,Laptop Pro,7,7597.02,86,Electronics,Central
2023-02-12,Winter Jacket,9,1416.38,110,Apparel,Central
2023-02-12,Yoga Mat,5,181.43,105,Health,South
2023-02-12,Office Desk,0,0.0,66,Furniture,North
2023-02-12,SmartPhone X,1,784.64,115,Electronics,Central
2023-02-12,Office Desk,7,2592.93,54,Furniture,Central
2023-02-12,Wireless Earbuds,0,0.0,195,Electronics,West
2023-02-12,Coffee Table,4,769.96,37,Furniture,West
2023-02-12,Multivitamins,4,92.82,395,Health,East
2023-02-12,Coffee Table,7,1302.59,29,Furniture,South
2023-02-13,Protein Powder,5,201.82,300,Health,West
2023-02-13,Running Shoes,6,664.12,159,Apparel,South
2023-02-13,Protein Powder,2,72.83,293,Health,South
2023-02-13,Office Desk,5,1880.25,62,Furniture,East
2023-02-13,Wireless Earbuds,3,473.11,202,Electronics,South
2023-02-13,Coffee Table,6,999.27,42,Furniture,West
2023-02-13,Running Shoes,4,447.52,146,Apparel,Central
2023-02-13,Coffee Table,7,1275.17,55,Furniture,East
2023-02-13,Yoga Mat,0,0.0,129,Health,East
2023-02-13,Office Desk,6,2084.85,44,Furniture,East
2023-02-13,Ergonomic Chair,0,0.0,59,Furniture,West
2023-02-13,Yoga Mat,4,136.41,127,Health,West
2023-02-13,Ergonomic Chair,7,1714.08,67,Furniture,East
2023-02-13,Designer Jeans,2,177.88,191,Apparel,East
2023-02-13,Protein Powder,6,224.96,284,Health,South
2023-02-13,Laptop Pro,6,6993.61,74,Electronics,Central
2023-02-13,Winter Jacket,9,1375.62,92,Apparel,East
2023-02-14,Multivitamins,7,171.36,388,Health,North
2023-02-14,Designer Jeans,6,542.18,208,Apparel,South
2023-02-14,Office Desk,3,1062.14,38,Furniture,West
2023-02-14,SmartPhone X,5,4090.78,117,Electronics,South
2023-02-14,Protein Powder,2,86.35,287,Health,West
2023-02-14,Running Shoes,6,721.02,160,Apparel,Central
2023-02-14,Laptop Pro,0,0.0,73,Electronics,South
